,Unicode,漢字,繁体字,汉字,日本語の読み,韓国語の読み,ピンイン,频率,累计频率(%),consonant_jp,vowel_jp,rusheng_jp,consonants,vowel,tone,sound,middle_pronounce,middle_tone,middle_tone2,middle_initial,voice_class,jp_voicing,retroflex,korean,日本語_五音,日本語_清濁,韓国語_子音,韓国語_五音,韓国語_清濁,中国語_五音,中国語_清濁,ピンイン2
1899,U+65AB,斫,斫,斫,シャク,작,zhuó,186,99.83101585,s,haku,True,zh,uo,2,zhuo,章陽三開,入,4,章,全清,清,True,jak,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhuo2
1900,U+65AC,斬,斬,斩,ザン,참,zhǎn,2885,97.329811346,z,an,False,zh,an,3,zhan,莊咸二開,上,2,莊,全清,濁,True,cham,歯音,全濁,ㅊ,歯音,次清,歯音,全清,zhan3
1901,U+65AF,斯,斯,斯,シ,사,sī,92377,55.2781942171,s,hi,False,s,i,1,si,心支三開,平,1,心,全清,清,False,sa,歯音,全清,ㅅ,歯音,全清,歯音,次清,si1
1902,U+65B0,新,新,新,シン,신,xīn,73746,60.4734235868,s,hin,False,x,in,1,xin,心眞三開,平,1,心,全清,清,False,sin,歯音,全清,ㅅ,歯音,全清,歯音,次清,xin1
1903,U+65B7,斷,斷,断,ダン,단,duàn,36850,73.1651604191,d,an,False,d,uan,4,duan,端桓一合,上,2,端,全清,濁,False,dan,舌音,全濁,ㄷ,舌音,全清,舌音,全清,duan4
1904,U+65B9,方,方,方,ホウ,방,fāng,166568,43.1994160478,h,ou,False,f,ang,1,fang,並陽三合,平,1,並,全濁,清,False,bang,唇音,全清,ㅂ,唇音,全清,唇音,次清,fang1
1905,U+65BC,於,於,于,オ,어,yú,199824,39.1197023556,,o,False,y,u,2,yu,影魚三開,平,1,影,全清,その他,False,eo,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yu2
1906,U+65BD,施,施,施,シ,시,shī,16379,86.0935367236,s,hi,False,sh,i,1,shi,書支三開,平,1,書,全清,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,shi1
1907,U+65C1,旁,旁,旁,ホウ,방,páng,25583,79.7222825186,h,ou,False,p,ang,2,pang,並唐一開,平,1,並,全濁,清,False,bang,唇音,全清,ㅂ,唇音,全清,唇音,次清,pang2
1908,U+65C3,旃,旃,旃,セン,전,zhān,85,99.9350713378,s,en,False,zh,an,1,zhan,章仙三開,平,1,章,全清,清,True,jeon,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhan1
1909,U+65C4,旄,旄,旄,ボウ,모,máo,41,99.9766829885,b,ou,False,m,ao,2,mao,明豪一開,平,1,明,次濁,濁,False,mo,唇音,全濁,なし,なし,なし,唇音,次濁,mao2
1910,U+65C5,旅,旅,旅,リョ,려 여,lǚ,16916,85.8640686308,r,yo,False,l,ü,3,lü,來魚三開,上,2,來,次濁,鼻音・流音,False,ryeo yeo,流音,次濁,ㄹ,流音,次濁,舌音,次濁,lü3
1911,U+65C6,旆,旆,旆,ハイ,패,pèi,82,99.9390851096,h,ai,False,p,ei,4,pei,並泰一開,去,3,並,全濁,清,False,pae,唇音,全清,ㅍ,唇音,次清,唇音,次清,pei4
1912,U+65CB,旋,旋,旋,セン,선,xuán,8430,92.1700675245,s,en,False,x,uan,2,xuan,邪仙三合,平,1,邪,全濁,清,False,seon,歯音,全清,ㅅ,歯音,全清,歯音,次清,xuan2
1913,U+65CC,旌,旌,旌,セイ,정,jīng,304,99.7168170496,s,ei,False,j,ing,1,jing,精清三開,平,1,精,全清,清,False,jeong,歯音,全清,ㅈ,歯音,全清,歯音,全清,jing1
1914,U+65CF,族,族,族,ゾク,족,zú,18480,84.7554377984,z,oku,True,z,u,2,zu,從東一開,入,4,從,全濁,濁,False,jok,歯音,全濁,ㅈ,歯音,全清,歯音,全清,zu2
1915,U+65D2,旒,旒,旒,リュウ,류,liú,46,99.9728491601,r,yuu,False,l,iu,2,liu,來尤三開,平,1,來,次濁,鼻音・流音,False,ryu,流音,次濁,ㄹ,流音,次濁,舌音,次濁,liu2
1916,U+65D7,旗,旗,旗,キ,기,qí,7990,92.5458927303,k,i,True,q,i,2,qi,群之三開,平,1,群,全濁,清,False,gi,牙音,全清,ㄱ,牙音,全清,歯音,次清,qi2
1917,U+65E0,无,无,无,ム,무,wú,176808,41.4530126859,m,u,False,w,u,2,wu,明虞三合,平,1,明,次濁,鼻音・流音,False,mu,唇音,次濁,なし,なし,なし,喉音,次濁,wu2
1918,U+65E5,日,日,日,ニチ,일,rì,136153,47.8964712309,n,ichi,True,r,i,4,ri,日眞三開,入,4,日,次濁,鼻音・流音,True,il,舌音,次濁,ㅇ,喉音,次濁,歯音,次濁,ri4
1919,U+65E6,旦,旦,旦,タン,단,dàn,7655,92.8142011145,t,an,False,d,an,4,dan,端寒一開,去,3,端,全清,清,False,dan,舌音,全清,ㄷ,舌音,全清,舌音,全清,dan4
1920,U+65E8,旨,旨,旨,シ,지,zhǐ,5310,94.925010719,s,hi,False,zh,i,3,zhi,章脂三開,上,2,章,全清,清,True,ji,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhi3
1921,U+65E9,早,早,早,ソウ,조,zǎo,52411,67.1184326191,s,ou,False,z,ao,3,zao,精豪一開,上,2,精,全清,清,False,jo,歯音,全清,ㅈ,歯音,全清,歯音,全清,zao3
1922,U+65EC,旬,旬,旬,ジュン,순,xún,1912,98.190625578,j,un,False,x,un,2,xun,邪諄三合,平,1,邪,全濁,その他,False,sun,歯音,全濁,ㅅ,歯音,全清,歯音,次清,xun2
1923,U+65ED,旭,旭,旭,キョク,욱,xù,1754,98.3461609562,k,yoku,True,x,u,4,xu,曉鍾三開,入,4,曉,全清,清,False,uk,牙音,全清,ㅇ,喉音,次濁,歯音,次清,xu4
1924,U+65F1,旱,旱,旱,カン,한,hàn,1558,98.5215336739,k,an,False,h,an,4,han,匣寒一開,上,2,匣,全濁,清,False,han,牙音,全清,ㅎ,喉音,次清,牙音,次清,han4
1925,U+65FA,旺,旺,旺,オウ,왕,wàng,3002,97.2152217128,,ou,False,w,ang,4,wang,云陽三合,去,3,云,次濁,その他,False,wang,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,wang4
1927,U+6602,昂,昂,昂,コウ,앙,áng,3894,96.2821664644,k,ou,False,,ang,2,ang,疑唐一開,平,1,疑,次濁,清,False,ang,牙音,全清,ㅇ,喉音,次濁,喉音,次濁,ang2
1929,U+6606,昆,昆,昆,コン,곤,kūn,3467,96.6729567812,k,on,False,k,un,1,kun,見魂一合,平,1,見,全清,清,False,gon,牙音,全清,ㄱ,牙音,全清,牙音,次清,kun1
1930,U+660A,昊,昊,昊,コウ,호,hào,330,99.6871458544,k,ou,False,h,ao,4,hao,匣豪一開,上,2,匣,全濁,清,False,ho,牙音,全清,ㅎ,喉音,次清,牙音,次清,hao4
1931,U+660C,昌,昌,昌,ショウ,창,chāng,7091,93.296014195,s,hou,False,ch,ang,1,chang,昌陽三開,平,1,昌,次清,清,True,chang,歯音,全清,ㅊ,歯音,次清,歯音,次清,chang1
1932,U+660E,明,明,明,メイ,명,míng,133658,48.0496616128,m,ei,False,m,ing,2,ming,明庚三開,平,1,明,次濁,鼻音・流音,False,myeong,唇音,次濁,なし,なし,なし,唇音,次濁,ming2
1933,U+660F,昏,昏,昏,コン,혼,hūn,9875,90.8790072088,k,on,False,h,un,1,hun,曉魂一合,平,1,曉,全清,清,False,hon,牙音,全清,ㅎ,喉音,次清,牙音,次清,hun1
1934,U+6613,易,易,易,エキ,역 이,yì,29092,77.4638951652,,eki,True,y,i,4,yi,以支三開,去,3,以,次濁,その他,False,yeok i,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yi4
1935,U+6614,昔,昔,昔,セキ,석,xī,2603,97.5744726311,s,eki,True,x,i,1,xi,心清三開,入,4,心,全清,清,False,seok,歯音,全清,ㅅ,歯音,全清,歯音,次清,xi1
1936,U+6615,昕,昕,昕,キン,흔,xīn,186,99.831442213,k,in,False,x,in,1,xin,曉欣三開,平,1,曉,全清,清,False,heun,牙音,全清,ㅎ,喉音,次清,歯音,次清,xin1
1937,U+661F,星,星,星,セイ,성,xīng,36941,73.1229252699,s,ei,False,x,ing,1,xing,心青四開,平,1,心,全清,清,False,seong,歯音,全清,ㅅ,歯音,全清,歯音,次清,xing1
1938,U+6620,映,映,映,エイ,영,yìng,5910,94.3612488414,,ei,False,y,ing,4,ying,影唐一開,上,2,影,全清,その他,False,yeong,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,ying4
1939,U+6625,春,春,春,シュン,춘,chūn,21841,82.1332722855,s,hun,False,ch,un,1,chun,昌諄三合,平,1,昌,次清,清,True,chun,歯音,全清,ㅊ,歯音,次清,歯音,次清,chun1
1940,U+6627,昧,昧,昧,マイ,매,mèi,2129,97.975250386,m,ai,False,m,ei,4,mei,明灰一合,去,3,明,次濁,鼻音・流音,False,mae,唇音,次濁,なし,なし,なし,唇音,次濁,mei4
1941,U+6628,昨,昨,昨,サク,작,zuó,9612,91.1124718814,s,aku,True,z,uo,2,zuo,從唐一開,入,4,從,全濁,清,False,jak,歯音,全清,ㅈ,歯音,全清,歯音,全清,zuo2
1942,U+662D,昭,昭,昭,ショウ,소 조,zhāo,3279,96.9202725198,s,hou,False,zh,ao,1,zhao,章宵三開,平,1,章,全清,清,True,so jo,歯音,全清,ㅅ,歯音,全清,歯音,全清,zhao1
1943,U+662F,是,是,是,ゼ,시,shì,1327443,8.70896913995,z,e,False,sh,i,4,shi,常支三開,上,2,常,全濁,濁,True,si,歯音,全濁,ㅅ,歯音,全清,歯音,次清,shi4
1944,U+6631,昱,昱,昱,イク,욱,yù,252,99.7693720165,,iku,True,y,u,4,yu,以東三開,入,4,以,次濁,その他,False,uk,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yu4
1945,U+6634,昴,昴,昴,ボウ,묘,mǎo,60,99.9592376369,b,ou,False,m,ao,3,mao,明肴二開,上,2,明,次濁,濁,False,myo,唇音,全濁,なし,なし,なし,唇音,次濁,mao3
1946,U+6635,昵,昵,昵,ジツ,닐,nì,431,99.591516766,j,itsu,True,n,i,4,ni,娘眞三開,入,4,,,その他,False,nil,歯音,全濁,ㄴ,舌音,次濁,舌音,次濁,ni4
1947,U+6636,昶,昶,昶,チョウ,창,chǎng,157,99.8597323131,c,hou,False,ch,ang,3,chang,徹陽三開,上,2,徹,次清,その他,True,chang,舌音,全清,ㅊ,歯音,次清,歯音,次清,chang3
1948,U+6641,晁,晁,晁,チョウ,조,cháo,308,99.7122680318,c,hou,False,ch,ao,2,chao,澄宵三開,平,1,澄,全濁,その他,True,jo,舌音,全清,ㅈ,歯音,全清,歯音,次清,chao2
1949,U+6642,時,時,时,ジ,시,shí,381728,25.0526836208,j,i,False,sh,i,2,shi,常之三開,平,1,常,全濁,その他,True,si,歯音,全濁,ㅅ,歯音,全清,歯音,次清,shi2
1950,U+6643,晃,晃,晃,コウ,황,huǎng,8144,92.4163700779,k,ou,False,h,uang,3,huang,匣唐一合,上,2,匣,全濁,清,False,hwang,牙音,全清,ㅎ,喉音,次清,牙音,次清,huang3
1951,U+6649,晉,晉,晋,セン,진,jìn,5554,94.6954772963,s,en,False,j,in,4,jin,精眞三開,去,3,精,全清,清,False,jin,歯音,全清,ㅈ,歯音,全清,歯音,全清,jin4
1954,U+664F,晏,晏,晏,アン,안,yàn,473,99.54146267,,an,False,y,an,4,yan,影寒一開,去,3,影,全清,その他,False,an,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yan4
1955,U+665A,晚,晚,晚,バン,만,wǎn,43898,70.4761556336,b,an,False,w,an,3,wan,明元三合,上,2,明,次濁,濁,False,man,唇音,全濁,なし,なし,なし,喉音,次濁,wan3
1956,U+665D,晝,晝,昼,チュウ,주,zhòu,1605,98.4908435629,c,huu,False,zh,ou,4,zhou,知尤三開,去,3,知,全清,その他,True,ju,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhou4
1957,U+665F,晟,晟,晟,セイ,성,chéng,71,99.9497728374,s,ei,False,ch,eng,2,cheng,常清三開,去,3,常,全濁,清,True,seong,歯音,全清,ㅅ,歯音,全清,歯音,次清,cheng2
1958,U+6661,晡,晡,晡,ホ,포,bū,32,99.9821443314,h,o,False,b,u,1,bu,幫模一開,平,1,幫,全清,清,False,po,唇音,全清,ㅍ,唇音,次清,唇音,全清,bu1
1959,U+6664,晤,晤,晤,ゴ,오,wù,1009,99.0540083031,g,o,False,w,u,4,wu,疑模一開,去,3,疑,次濁,濁,False,o,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,wu4
1960,U+6666,晦,晦,晦,カイ,회,huì,1000,99.0643682356,k,ai,False,h,ui,4,hui,曉灰一合,去,3,曉,全清,清,False,hoe,牙音,全清,ㅎ,喉音,次清,牙音,次清,hui4
1961,U+6668,晨,晨,晨,シン,신,chén,10351,90.508987187,s,hin,False,ch,en,2,chen,常眞三開,平,1,常,全濁,清,True,sin,歯音,全清,ㅅ,歯音,全清,歯音,次清,chen2
1962,U+666E,普,普,普,フ,보,pǔ,17698,85.2121458937,f,u,False,p,u,3,pu,滂模一開,上,2,滂,次清,その他,False,bo,唇音,全清,ㅂ,唇音,全清,唇音,次清,pu3
1963,U+666F,景,景,景,ケイ,경,jǐng,20612,83.0805350484,k,ei,False,j,ing,3,jing,見庚三開,上,2,見,全清,清,False,gyeong,牙音,全清,ㄱ,牙音,全清,歯音,全清,jing3
1965,U+6674,晴,晴,晴,セイ,청,qíng,4543,95.6881030164,s,ei,False,q,ing,2,qing,從清三開,平,1,從,全濁,清,False,cheong,歯音,全清,ㅊ,歯音,次清,歯音,次清,qing2
1966,U+6676,晶,晶,晶,ショウ,정,jīng,4091,96.0902068517,s,hou,False,j,ing,1,jing,精清三開,平,1,精,全清,清,False,jeong,歯音,全清,ㅈ,歯音,全清,歯音,全清,jing1
1967,U+6677,晷,晷,晷,キ,귀,guǐ,44,99.9743964451,k,i,True,g,ui,3,gui,見脂三合,上,2,見,全清,清,False,gwi,牙音,全清,ㄱ,牙音,全清,牙音,全清,gui3
1968,U+667A,智,智,智,チ,지,zhì,13073,88.4766180541,c,hi,True,zh,i,4,zhi,知支三開,去,3,知,全清,その他,True,ji,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhi4
1969,U+6684,暄,暄,暄,ケン,훤,xuān,544,99.4629098771,k,en,False,x,uan,1,xuan,曉元三合,平,1,曉,全清,清,False,hwon,牙音,全清,ㅎ,喉音,次清,歯音,次清,xuan1
1970,U+6687,暇,暇,暇,カ,가,xiá,1663,98.4440525191,k,a,False,x,ia,2,xia,匣麻二開,去,3,匣,全濁,清,False,ga,牙音,全清,ㄱ,牙音,全清,歯音,次清,xia2
1971,U+6688,暈,暈,晕,ウン,운 훈,yūn,3704,96.4516732529,,un,False,y,un,1,yun,云文三合,去,3,云,次濁,その他,False,un hun,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yun1
1972,U+6689,暉,暉,晖,キ,휘,huī,702,99.3190352969,k,i,True,h,ui,1,hui,曉微三合,平,1,曉,全清,清,False,hwi,牙音,全清,ㅎ,喉音,次清,牙音,次清,hui1
1974,U+6691,暑,暑,暑,ショ,서,shǔ,1715,98.3878986819,s,ho,False,sh,u,3,shu,書魚三開,上,2,書,全清,清,True,seo,歯音,全清,ㅅ,歯音,全清,歯音,次清,shu3
1975,U+6696,暖,暖,暖,ダン,난,nuǎn,6000,94.2794054891,d,an,False,n,uan,3,nuan,泥桓一合,上,2,泥,次濁,濁,False,nan,舌音,全濁,ㄴ,舌音,次濁,舌音,次濁,nuan3
1976,U+6697,暗,暗,暗,アン,암,àn,30705,76.7806507956,,an,False,,an,4,an,影覃一開,去,3,影,全清,その他,False,am,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,an4
1977,U+669D,暝,暝,暝,メイ,명,míng,49,99.9707322451,m,ei,False,m,ing,2,ming,明青四開,平,1,明,次濁,鼻音・流音,False,myeong,唇音,次濁,なし,なし,なし,唇音,次濁,ming2
1978,U+66A2,暢,暢,畅,チョウ,창,chàng,2781,97.4169876739,c,hou,False,ch,ang,4,chang,徹陽三開,去,3,徹,次清,その他,True,chang,舌音,全清,ㅊ,歯音,次清,歯音,次清,chang4
1979,U+66AB,暫,暫,暂,ザン,잠,zàn,7016,93.409079466,z,an,False,z,an,4,zan,從談一開,去,3,從,全濁,濁,False,jam,歯音,全濁,ㅈ,歯音,全清,歯音,全清,zan4
1980,U+66AE,暮,暮,暮,ボ,모,mù,2078,98.0233021805,b,o,False,m,u,4,mu,明模一開,去,3,明,次濁,濁,False,mo,唇音,全濁,なし,なし,なし,唇音,次濁,mu4
1981,U+66B4,暴,暴,暴,ボウ,포 폭,bào,13025,88.4915464888,b,ou,False,b,ao,4,bao,並豪一開,去,3,並,全濁,濁,False,po pok,唇音,全濁,ㅍ,唇音,次清,唇音,全清,bao4
1982,U+66B9,暹,暹,暹,セン,섬,xiān,159,99.8564784301,s,en,False,x,ian,1,xian,心鹽三開,平,1,心,全清,清,False,seom,歯音,全清,ㅅ,歯音,全清,歯音,次清,xian1
1983,U+66BE,暾,暾,暾,トン,돈,tūn,48,99.9716697851,t,on,False,t,un,1,tun,透魂一合,平,1,透,次清,清,False,don,舌音,全清,ㄷ,舌音,全清,舌音,次清,tun1
1984,U+66C4,曄,曄,晔,ヨウ,엽,yè,252,99.769660843,y,ou,False,y,e,4,ye,云侵三開,入,4,云,次濁,鼻音・流音,False,yeop,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,ye4
1985,U+66C6,曆,曆,历,レキ,력 역,lì,26419,79.3063184482,r,eki,True,l,i,4,li,來青四開,入,4,來,次濁,鼻音・流音,False,ryeok yeok,流音,次濁,ㄹ,流音,次濁,舌音,次濁,li4
1986,U+66C7,曇,曇,昙,ドン,담,tán,212,99.8070684631,d,on,False,t,an,2,tan,定覃一開,平,1,定,全濁,濁,False,dam,舌音,全濁,ㄷ,舌音,全清,舌音,次清,tan2
1987,U+66C9,曉,曉,晓,ギョウ,효,xiǎo,11492,89.7119852797,g,you,False,x,iao,3,xiao,曉蕭四開,上,2,曉,全清,濁,False,hyo,牙音,全濁,ㅎ,喉音,次清,歯音,次清,xiao3
1988,U+66D6,曖,曖,暧,アイ,애,ài,461,99.5548323584,,ai,False,,ai,4,ai,影泰一開,去,3,影,全清,その他,False,ae,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,ai4
1989,U+66D9,曙,曙,曙,ショ,서,shǔ,506,99.4977272275,s,ho,False,sh,u,3,shu,常魚三開,去,3,常,全濁,清,True,seo,歯音,全清,ㅅ,歯音,全清,歯音,次清,shu3
1990,U+66DB,曛,曛,曛,クン,훈,xūn,56,99.9630244736,k,un,False,x,un,1,xun,曉文三合,平,1,曉,全清,清,False,hun,牙音,全清,ㅎ,喉音,次清,歯音,次清,xun1
1991,U+66DC,曜,曜,曜,ヨウ,요,yào,239,99.7797674793,y,ou,False,y,ao,4,yao,以宵三開,去,3,以,次濁,鼻音・流音,False,yo,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yao4
1992,U+66DD,曝,曝,曝,バク,폭,pù,286,99.7344457831,b,aku,True,p,u,4,pu,並豪一開,去,3,並,全濁,濁,False,pok,唇音,全濁,ㅍ,唇音,次清,唇音,次清,pu4
1993,U+66E0,曠,曠,旷,コウ,광,kuàng,1582,98.5035908989,k,ou,False,k,uang,4,kuang,溪唐一合,去,3,溪,次清,清,False,gwang,牙音,全清,ㄱ,牙音,全清,牙音,次清,kuang4
1994,U+66E6,曦,曦,曦,ギ,희,xī,332,99.6837360968,g,i,False,x,i,1,xi,曉支三開,平,1,曉,全清,濁,False,hui,牙音,全濁,ㅎ,喉音,次清,歯音,次清,xi1
1995,U+66E9,曩,曩,曩,ドウ,낭,nǎng,42,99.9760652206,d,ou,False,n,ang,3,nang,泥唐一開,上,2,泥,次濁,濁,False,nang,舌音,全濁,ㄴ,舌音,次濁,舌音,次濁,nang3
1996,U+66EC,曬,曬,晒,サイ,쇄,shài,2089,98.011377771,s,ai,False,sh,ai,4,shai,生支三開,去,3,生,全清,清,True,swae,歯音,全清,ㅅ,歯音,全清,歯音,次清,shai4
1997,U+66F0,曰,曰,曰,エツ,왈,yuē,6036,94.2449663639,,etsu,True,y,ue,1,yue,云元三合,入,4,云,次濁,その他,False,wal,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yue1
1998,U+66F2,曲,曲,曲,キョク,곡,qū,12958,88.5659261968,k,yoku,True,q,u,1,qu,溪鍾三開,入,4,溪,次清,清,False,gok,牙音,全清,ㄱ,牙音,全清,歯音,次清,qu1
1999,U+66F3,曳,曳,曳,エイ,예,yè,780,99.2521215254,,ei,False,y,e,4,ye,以祭三開,去,3,以,次濁,その他,False,ye,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,ye4
2000,U+66F4,更,更,更,コウ,갱 경,gèng,70301,61.5483854981,k,ou,False,g,eng,4,geng,見庚二開,平,1,見,全清,清,False,gaeng gyeong,牙音,全清,ㄱ,牙音,全清,牙音,全清,geng4
2001,U+66F7,曷,曷,曷,カツ,갈,hé,86,99.9343882401,k,atsu,True,h,e,2,he,匣寒一開,入,4,匣,全濁,清,False,gal,牙音,全清,ㄱ,牙音,全清,牙音,次清,he2
2002,U+66F8,書,書,书,ショ,서,shū,73757,60.3889005661,s,ho,False,sh,u,1,shu,書魚三開,平,1,書,全清,清,True,seo,歯音,全清,ㅅ,歯音,全清,歯音,次清,shu1
2003,U+66F9,曹,曹,曹,ソウ,조,cáo,9741,90.9463141053,s,ou,False,c,ao,2,cao,從豪一開,平,1,從,全濁,清,False,jo,歯音,全清,ㅈ,歯音,全清,歯音,次清,cao2
2004,U+66FC,曼,曼,曼,マン,만,màn,8587,91.9750167803,m,an,False,m,an,4,man,明桓一合,平,1,明,次濁,鼻音・流音,False,man,唇音,次濁,なし,なし,なし,唇音,次濁,man4
2005,U+66FE,曾,曾,曾,ソ,증,céng,42020,71.4624879153,s,o,False,c,eng,2,ceng,精登一開,平,1,精,全清,清,False,jeung,歯音,全清,ㅈ,歯音,全清,歯音,次清,ceng2
2006,U+66FF,替,替,替,タイ,체,tì,14751,87.2149252072,t,ai,False,t,i,4,ti,透齊四開,去,3,透,次清,清,False,che,舌音,全清,ㅊ,歯音,次清,舌音,次清,ti4
2007,U+6700,最,最,最,サイ,최,zuì,103847,53.1536607679,s,ai,False,z,ui,4,zui,精泰一合,去,3,精,全清,清,False,choe,歯音,全清,ㅊ,歯音,次清,歯音,全清,zui4
2008,U+6703,會,會,会,カイ,회,huì,279503,32.6141655911,k,ai,False,h,ui,4,hui,匣泰一合,去,3,匣,全濁,清,False,hoe,牙音,全清,ㅎ,喉音,次清,牙音,次清,hui4
2009,U+6708,月,月,月,ゲツ,월,yuè,86138,57.1197395592,g,etsu,True,y,ue,4,yue,疑元三合,入,4,疑,次濁,濁,False,wol,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yue4
2010,U+6709,有,有,有,ユウ,유,yǒu,805014,15.5275090478,y,uu,False,y,ou,3,you,云尤三開,上,2,云,次濁,鼻音・流音,False,yu,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,you3
2012,U+670B,朋,朋,朋,ホウ,붕,péng,28366,77.9883422507,h,ou,False,p,eng,2,peng,並登一開,平,1,並,全濁,清,False,bung,唇音,全清,ㅂ,唇音,全清,唇音,次清,peng2
2013,U+670D,服,服,服,フク,복,fú,42232,71.4143272377,f,uku,True,f,u,2,fu,並東三開,入,4,並,全濁,その他,False,bok,唇音,全清,ㅂ,唇音,全清,唇音,次清,fu2
2014,U+6714,朔,朔,朔,サク,삭,shuò,976,99.0858754968,s,aku,True,sh,uo,4,shuo,生江二開,入,4,生,全清,清,True,sak,歯音,全清,ㅅ,歯音,全清,歯音,次清,shuo4
2015,U+6715,朕,朕,朕,チン,짐,zhèn,1462,98.5871374108,c,hin,False,zh,en,4,zhen,澄侵三開,上,2,澄,全濁,その他,True,jim,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhen4
2016,U+6717,朗,朗,朗,ロウ,낭 랑,lǎng,9198,91.4241328983,r,ou,False,l,ang,3,lang,來唐一開,上,2,來,次濁,鼻音・流音,False,nang rang,流音,次濁,ㄴ,舌音,次濁,舌音,次濁,lang3
2017,U+671B,望,望,望,ボウ,망,wàng,78173,59.0003910963,b,ou,False,w,ang,4,wang,明陽三合,平,1,明,次濁,濁,False,mang,唇音,全濁,なし,なし,なし,喉音,次濁,wang4
2018,U+671D,朝,朝,朝,チョウ,조,cháo,42381,71.3174820979,c,hou,False,ch,ao,2,chao,知宵三開,平,1,知,全清,その他,True,jo,舌音,全清,ㅈ,歯音,全清,歯音,次清,chao2
2019,U+671F,期,期,期,キ,기,qī,35199,74.1123693136,k,i,True,q,i,1,qi,群之三開,平,1,群,全濁,清,False,gi,牙音,全清,ㄱ,牙音,全清,歯音,次清,qi1
2020,U+6726,朦,朦,朦,モウ,몽,méng,1965,98.1329026792,m,ou,False,m,eng,2,meng,明東一開,平,1,明,次濁,鼻音・流音,False,mong,唇音,次濁,なし,なし,なし,唇音,次濁,meng2
2021,U+6727,朧,朧,胧,ロウ,롱,lóng,1916,98.1818553375,r,ou,False,l,ong,2,long,來東一開,平,1,來,次濁,鼻音・流音,False,rong,流音,次濁,ㄹ,流音,次濁,舌音,次濁,long2
2022,U+6728,木,木,木,ボク,목,mù,33694,75.0191894856,b,oku,True,m,u,4,mu,明東一開,入,4,明,次濁,濁,False,mok,唇音,全濁,なし,なし,なし,唇音,次濁,mu4
2023,U+672A,未,未,未,ミ,미,wèi,46674,68.8113870272,m,i,False,w,ei,4,wei,明微三合,去,3,明,次濁,鼻音・流音,False,mi,唇音,次濁,なし,なし,なし,喉音,次濁,wei4
2024,U+672B,末,末,末,マツ,말,mò,9621,91.0904373972,m,atsu,True,m,o,4,mo,明桓一合,入,4,明,次濁,鼻音・流音,False,mal,唇音,次濁,なし,なし,なし,唇音,次濁,mo4
2025,U+672C,本,本,本,ホン,본,běn,121288,49.7824351132,h,on,False,b,en,3,ben,幫魂一合,上,2,幫,全清,清,False,bon,唇音,全清,ㅂ,唇音,全清,唇音,全清,ben3
2026,U+672D,札,札,札,サツ,찰,zhá,982,99.0813895165,s,atsu,True,zh,a,2,zha,莊山二開,入,4,莊,全清,清,True,chal,歯音,全清,ㅊ,歯音,次清,歯音,全清,zha2
2027,U+6731,朱,朱,朱,シュ,주,zhū,16994,85.7475087881,s,hu,False,zh,u,1,zhu,章虞三合,平,1,章,全清,清,True,ju,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhu1
2028,U+6734,朴,朴,朴,ボク,박,pǔ,3132,97.0781265331,b,oku,True,p,u,3,pu,滂江二開,入,4,滂,次清,濁,False,bak,唇音,全濁,ㅂ,唇音,全清,唇音,次清,pu3
2029,U+673A,机,机,机,キ,궤,jī,92248,55.383923065,k,i,True,j,i,1,ji,見脂三開,平,1,見,全清,清,False,gwe,牙音,全清,ㄱ,牙音,全清,歯音,全清,ji1
2030,U+673D,朽,朽,朽,キュウ,후,xiǔ,1908,98.1993774803,k,yuu,False,x,iu,3,xiu,曉尤三開,上,2,曉,全清,清,False,hu,牙音,全清,ㅎ,喉音,次清,歯音,次清,xiu3
